# legendlabel: $A e^{-k/\tau}$
# description: 
# m=0.9938337072239355, tau=646.6859173971507[ms]
# fitrange: 1 <= k <= 5000[4.0ms]
# function: $A e^{-k/\tau}$
# 	with parameters:
# 		tau = 646.6859173971507
# 		A = 0.9692993494176645
# 
# legendlabel: $A e^{-k/\tau} + O$
# description: 
# m=0.994261478039535, tau=695.0416806050425[ms]
# fitrange: 1 <= k <= 2999[4.0ms]
# function: $A e^{-k/\tau} + O$
# 	with parameters:
# 		tau = 695.0416806050425
# 		A = 0.9901016772895169
# 		O = -0.024830960041080253
# 
# 1_steps[4.0ms]	2_coefficients	3_stderrs	4_coefficients	5_stderrs
1.203000000000000000e+03	-2.913769750940641348e-02	2.142396438499883857e-02	nan	nan
1.204000000000000000e+03	-2.932287159049288411e-02	2.144759937845992781e-02	nan	nan
1.205000000000000000e+03	-2.972548944692588943e-02	2.146758307201738006e-02	nan	nan
1.206000000000000000e+03	-2.961881785146739873e-02	2.166088611914815387e-02	nan	nan
1.207000000000000000e+03	-3.002306456734895462e-02	2.171957045730276217e-02	nan	nan
1.208000000000000000e+03	-2.999493940713222548e-02	2.180111291601194781e-02	nan	nan
1.209000000000000000e+03	-3.044095169236061410e-02	2.195524861996977703e-02	nan	nan
1.210000000000000000e+03	-3.021277114211913181e-02	2.215103509867519943e-02	nan	nan
1.211000000000000000e+03	-3.046308031528396909e-02	2.218147920092257419e-02	nan	nan
1.212000000000000000e+03	-3.036259893388771475e-02	2.237766023717626535e-02	nan	nan
1.213000000000000000e+03	-3.037584874184571376e-02	2.248214322282171551e-02	nan	nan
1.214000000000000000e+03	-3.073231965763022905e-02	2.261757300884391017e-02	nan	nan
1.215000000000000000e+03	-3.054068058190824095e-02	2.286967617297791869e-02	nan	nan
1.216000000000000000e+03	-3.057151780402879090e-02	2.276960376063424940e-02	nan	nan
1.217000000000000000e+03	-3.058964233864384236e-02	2.287216719205274057e-02	nan	nan
1.218000000000000000e+03	-3.130599737425528162e-02	2.304883685343186994e-02	nan	nan
1.219000000000000000e+03	-3.105367675414291706e-02	2.315190846656909815e-02	nan	nan
1.220000000000000000e+03	-3.121814611980486959e-02	2.337556498420779311e-02	nan	nan
1.221000000000000000e+03	-3.160222045780330252e-02	2.342637213147219510e-02	nan	nan
1.222000000000000000e+03	-3.166975640078716070e-02	2.367075531907921609e-02	nan	nan
1.223000000000000000e+03	-3.170551223244919004e-02	2.383342554848299349e-02	nan	nan
1.224000000000000000e+03	-3.196154390951069790e-02	2.407803488185715837e-02	nan	nan
1.225000000000000000e+03	-3.184265112523605723e-02	2.428540790196017859e-02	nan	nan
1.226000000000000000e+03	-3.177009037015397774e-02	2.424490823993690619e-02	nan	nan
1.227000000000000000e+03	-3.211308570780082444e-02	2.428851083534469893e-02	nan	nan
1.228000000000000000e+03	-3.228782661093478751e-02	2.444318305821709808e-02	nan	nan
1.229000000000000000e+03	-3.231328855698818725e-02	2.457353159283923866e-02	nan	nan
1.230000000000000000e+03	-3.209045825585095379e-02	2.449790853184697151e-02	nan	nan
1.231000000000000000e+03	-3.203846603974674911e-02	2.455525240284162428e-02	nan	nan
1.232000000000000000e+03	-3.209570635688940854e-02	2.463341223217220197e-02	nan	nan
1.233000000000000000e+03	-3.241955031908751172e-02	2.464846905579160669e-02	nan	nan
1.234000000000000000e+03	-3.220236324570564801e-02	2.480671610036990979e-02	nan	nan
1.235000000000000000e+03	-3.213008259557832008e-02	2.495846740469154224e-02	nan	nan
1.236000000000000000e+03	-3.238142365984916088e-02	2.498377615244979158e-02	nan	nan
1.237000000000000000e+03	-3.302504410645874799e-02	2.500828497495122954e-02	nan	nan
1.238000000000000000e+03	-3.290571005939722099e-02	2.494384979793889956e-02	nan	nan
1.239000000000000000e+03	-3.302197266268663833e-02	2.506256031975818976e-02	nan	nan
1.240000000000000000e+03	-3.331639505131164802e-02	2.523343565168132546e-02	nan	nan
1.241000000000000000e+03	-3.324863043120657863e-02	2.525284360811906950e-02	nan	nan
1.242000000000000000e+03	-3.327934485389608121e-02	2.533296937071540314e-02	nan	nan
1.243000000000000000e+03	-3.351673375440181180e-02	2.536873653619059130e-02	nan	nan
1.244000000000000000e+03	-3.339028940688582719e-02	2.540471533134198642e-02	nan	nan
1.245000000000000000e+03	-3.342485713202090342e-02	2.535464702568976034e-02	nan	nan
1.246000000000000000e+03	-3.326928383647505261e-02	2.547600388007980124e-02	nan	nan
1.247000000000000000e+03	-3.358203518226646200e-02	2.553504542905471464e-02	nan	nan
1.248000000000000000e+03	-3.357751014609865192e-02	2.537493439678215751e-02	nan	nan
1.249000000000000000e+03	-3.335929878402021237e-02	2.566958817835369652e-02	nan	nan
1.250000000000000000e+03	-3.321190459693976194e-02	2.570195059808443386e-02	nan	nan
1.251000000000000000e+03	-3.377540023534016805e-02	2.558454293629553594e-02	nan	nan
1.252000000000000000e+03	-3.336213503235055389e-02	2.558451233242970552e-02	nan	nan
1.253000000000000000e+03	-3.350281445121183754e-02	2.558459350088060358e-02	nan	nan
1.254000000000000000e+03	-3.345631099674391956e-02	2.570080450445131823e-02	nan	nan
1.255000000000000000e+03	-3.346265433893770569e-02	2.566286014764222051e-02	nan	nan
1.256000000000000000e+03	-3.361666644205234256e-02	2.557085992218528780e-02	nan	nan
1.257000000000000000e+03	-3.355859925644215369e-02	2.570155800744552271e-02	nan	nan
1.258000000000000000e+03	-3.375249382141805310e-02	2.564451444428882121e-02	nan	nan
1.259000000000000000e+03	-3.361875243852098516e-02	2.578811565555042679e-02	nan	nan
1.260000000000000000e+03	-3.370693644104443693e-02	2.573802851356919372e-02	nan	nan
1.261000000000000000e+03	-3.413932367135596307e-02	2.599346082535183497e-02	nan	nan
1.262000000000000000e+03	-3.428112141160559456e-02	2.601866347818476699e-02	nan	nan
1.263000000000000000e+03	-3.381495964943669746e-02	2.622753636455039949e-02	nan	nan
1.264000000000000000e+03	-3.362163449776120472e-02	2.621841200255251372e-02	nan	nan
1.265000000000000000e+03	-3.397683107961228799e-02	2.629476066973434820e-02	nan	nan
1.266000000000000000e+03	-3.425675591573111578e-02	2.625169092091203527e-02	nan	nan
1.267000000000000000e+03	-3.388142893155124402e-02	2.627479051404420923e-02	nan	nan
1.268000000000000000e+03	-3.369848014018921034e-02	2.642856497581270309e-02	nan	nan
1.269000000000000000e+03	-3.355155509476225040e-02	2.641059994280982315e-02	nan	nan
1.270000000000000000e+03	-3.364383638095796991e-02	2.643114575851053874e-02	nan	nan
1.271000000000000000e+03	-3.398749103167918173e-02	2.648474064450506010e-02	nan	nan
1.272000000000000000e+03	-3.376802766219299395e-02	2.656988881707688863e-02	nan	nan
1.273000000000000000e+03	-3.368833948347944862e-02	2.696819079935243446e-02	nan	nan
1.274000000000000000e+03	-3.426628961601264206e-02	2.693168400191972567e-02	nan	nan
1.275000000000000000e+03	-3.414486122244097394e-02	2.709426026826348977e-02	nan	nan
1.276000000000000000e+03	-3.399635377935916053e-02	2.712746992044907934e-02	nan	nan
1.277000000000000000e+03	-3.432030585961773350e-02	2.717471526553410718e-02	nan	nan
1.278000000000000000e+03	-3.429466369547136406e-02	2.750000170040654141e-02	nan	nan
1.279000000000000000e+03	-3.441129299366720018e-02	2.750588617808519265e-02	nan	nan
1.280000000000000000e+03	-3.462951356816838799e-02	2.761239863512851209e-02	nan	nan
1.281000000000000000e+03	-3.418429922580497327e-02	2.784610360760126843e-02	nan	nan
1.282000000000000000e+03	-3.450586844684926102e-02	2.803255609783312716e-02	nan	nan
1.283000000000000000e+03	-3.416661537646144969e-02	2.810410127117114396e-02	nan	nan
1.284000000000000000e+03	-3.493900737213607999e-02	2.823954481719722839e-02	nan	nan
1.285000000000000000e+03	-3.486687961947655678e-02	2.852397176602543966e-02	nan	nan
1.286000000000000000e+03	-3.498873387818246528e-02	2.856990141725309837e-02	nan	nan
1.287000000000000000e+03	-3.531363888311297994e-02	2.862301704619385490e-02	nan	nan
1.288000000000000000e+03	-3.534863962052523650e-02	2.875584694497854837e-02	nan	nan
1.289000000000000000e+03	-3.548713665097395775e-02	2.894739520834305538e-02	nan	nan
1.290000000000000000e+03	-3.568289326512556758e-02	2.898979364603834069e-02	nan	nan
1.291000000000000000e+03	-3.564934710192189937e-02	2.905831418087896287e-02	nan	nan
1.292000000000000000e+03	-3.621229589976427549e-02	2.907749937615706354e-02	nan	nan
1.293000000000000000e+03	-3.591540519054657599e-02	2.928903186050471272e-02	nan	nan
1.294000000000000000e+03	-3.651291037397859374e-02	2.925201583693469096e-02	nan	nan
1.295000000000000000e+03	-3.644671561382212266e-02	2.939415758224016295e-02	nan	nan
1.296000000000000000e+03	-3.689897039964717268e-02	2.954901453203075123e-02	nan	nan
1.297000000000000000e+03	-3.710890542320458702e-02	2.961402010567815157e-02	nan	nan
1.298000000000000000e+03	-3.690926117366906400e-02	2.956897000775879358e-02	nan	nan
1.299000000000000000e+03	-3.719045685206262553e-02	2.967024587004575553e-02	nan	nan
1.300000000000000000e+03	-3.694864212600400266e-02	2.972397516715144863e-02	nan	nan
1.301000000000000000e+03	-3.735099966993278564e-02	2.978759790728650186e-02	-4.087935018280215715e-02	3.158607691685365315e-02
1.302000000000000000e+03	-3.751222534543548204e-02	2.997222136731801309e-02	nan	nan
1.303000000000000000e+03	-3.753464496577628429e-02	3.004124441106314353e-02	nan	nan
1.304000000000000000e+03	-3.793490615270371513e-02	3.005743619155073001e-02	nan	nan
1.305000000000000000e+03	-3.767797086230553760e-02	2.990754388628188987e-02	nan	nan
1.306000000000000000e+03	-3.750388391431588170e-02	2.998307255435903040e-02	nan	nan
1.307000000000000000e+03	-3.772014522624046046e-02	2.994779684267929662e-02	nan	nan
1.308000000000000000e+03	-3.789849642207745312e-02	2.999588204191995858e-02	nan	nan
1.309000000000000000e+03	-3.781514905014733696e-02	3.001958827590098591e-02	nan	nan
1.310000000000000000e+03	-3.792994707933819432e-02	2.997983452710569624e-02	nan	nan
1.311000000000000000e+03	-3.803790589355564994e-02	2.997387232038424554e-02	nan	nan
1.312000000000000000e+03	-3.789938725507026318e-02	3.009433856479169431e-02	nan	nan
1.313000000000000000e+03	-3.774336123031578338e-02	3.002483826832234512e-02	nan	nan
1.314000000000000000e+03	-3.759731391664241501e-02	3.012313432161367252e-02	nan	nan
1.315000000000000000e+03	-3.745380534678269258e-02	3.011145837323721611e-02	nan	nan
1.316000000000000000e+03	-3.753629280873342633e-02	2.999833971822401038e-02	nan	nan
1.317000000000000000e+03	-3.769331299068821861e-02	3.009983066664602067e-02	nan	nan
1.318000000000000000e+03	-3.800171752513115814e-02	2.995915792292534394e-02	nan	nan
1.319000000000000000e+03	-3.747773758449494258e-02	3.000200459732966715e-02	nan	nan
1.320000000000000000e+03	-3.754303745734771658e-02	2.992808718813787586e-02	nan	nan
1.321000000000000000e+03	-3.792477277632592264e-02	2.989514396015061776e-02	nan	nan
1.322000000000000000e+03	-3.791956402469688625e-02	2.980306814155718464e-02	nan	nan
1.323000000000000000e+03	-3.773327934620242935e-02	2.973547093506546599e-02	nan	nan
1.324000000000000000e+03	-3.769036739276614839e-02	2.970615069559504051e-02	nan	nan
1.325000000000000000e+03	-3.771073934089260588e-02	2.959704799481427048e-02	nan	nan
1.326000000000000000e+03	-3.730117417418184200e-02	2.962921540971738543e-02	nan	nan
1.327000000000000000e+03	-3.703240369011742000e-02	2.937231367773712049e-02	nan	nan
1.328000000000000000e+03	-3.704976013618684061e-02	2.935876518091662390e-02	nan	nan
1.329000000000000000e+03	-3.704958736018156007e-02	2.937381981648597151e-02	nan	nan
1.330000000000000000e+03	-3.685985372983360125e-02	2.923049531684761629e-02	nan	nan
1.331000000000000000e+03	-3.642935356819810427e-02	2.932089878446407158e-02	nan	nan
1.332000000000000000e+03	-3.620174135477640526e-02	2.915803201952489598e-02	nan	nan
1.333000000000000000e+03	-3.608420550057268861e-02	2.922492259402346623e-02	nan	nan
1.334000000000000000e+03	-3.612267901983971102e-02	2.909204216447272909e-02	nan	nan
1.335000000000000000e+03	-3.564128798407666110e-02	2.919774497886046608e-02	nan	nan
1.336000000000000000e+03	-3.553851307148053751e-02	2.915419216141033193e-02	nan	nan
1.337000000000000000e+03	-3.569592885450079134e-02	2.901086959656415387e-02	nan	nan
1.338000000000000000e+03	-3.518636144757496254e-02	2.905757685559718848e-02	nan	nan
1.339000000000000000e+03	-3.504268874018409696e-02	2.919084969509156205e-02	nan	nan
1.340000000000000000e+03	-3.480025895062442698e-02	2.901662994592035805e-02	nan	nan
1.341000000000000000e+03	-3.477930315468794747e-02	2.907556173473900551e-02	nan	nan
1.342000000000000000e+03	-3.441713761256691428e-02	2.892508205969181179e-02	nan	nan
1.343000000000000000e+03	-3.423211598848609205e-02	2.903133239195562071e-02	nan	nan
1.344000000000000000e+03	-3.402968731207960118e-02	2.890349403604223349e-02	nan	nan
1.345000000000000000e+03	-3.384353180217807011e-02	2.882682088523061750e-02	nan	nan
1.346000000000000000e+03	-3.350280860116863074e-02	2.879846318808301428e-02	nan	nan
1.347000000000000000e+03	-3.295555877677897039e-02	2.873994607917152930e-02	nan	nan
1.348000000000000000e+03	-3.270571366266098595e-02	2.867266444416731105e-02	nan	nan
1.349000000000000000e+03	-3.268652470447442476e-02	2.867082004617070232e-02	nan	nan
1.350000000000000000e+03	-3.297072235734333640e-02	2.871830050431744760e-02	nan	nan
1.351000000000000000e+03	-3.250232528918536867e-02	2.856398030856316730e-02	nan	nan
1.352000000000000000e+03	-3.238774540676365998e-02	2.856343357902811977e-02	nan	nan
1.353000000000000000e+03	-3.218173892261487479e-02	2.853735264696257226e-02	nan	nan
1.354000000000000000e+03	-3.216775062413911035e-02	2.846236402337042407e-02	nan	nan
1.355000000000000000e+03	-3.207433813416325080e-02	2.851772676941221468e-02	nan	nan
1.356000000000000000e+03	-3.208911685075248321e-02	2.851924504679168373e-02	nan	nan
1.357000000000000000e+03	-3.162489609967191612e-02	2.847962217144670016e-02	nan	nan
1.358000000000000000e+03	-3.156163223280273461e-02	2.837255667228875608e-02	nan	nan
1.359000000000000000e+03	-3.157389980028580539e-02	2.842250847919573428e-02	nan	nan
1.360000000000000000e+03	-3.165364044954770140e-02	2.828079558895760584e-02	nan	nan
1.361000000000000000e+03	-3.153721043221380249e-02	2.842201550703640084e-02	nan	nan
1.362000000000000000e+03	-3.156107905465718039e-02	2.829689675053620110e-02	nan	nan
1.363000000000000000e+03	-3.094513679732129735e-02	2.833102580507974172e-02	nan	nan
1.364000000000000000e+03	-3.061826989261581117e-02	2.810673939306152988e-02	nan	nan
1.365000000000000000e+03	-3.101738883619593531e-02	2.822332191562020032e-02	nan	nan
1.366000000000000000e+03	-3.058206563624933302e-02	2.825822054660086236e-02	nan	nan
1.367000000000000000e+03	-3.019605846231053839e-02	2.811367935768551221e-02	nan	nan
1.368000000000000000e+03	-2.999892024807094756e-02	2.790348541364604668e-02	nan	nan
1.369000000000000000e+03	-2.952307305323563849e-02	2.794704715859687091e-02	nan	nan
1.370000000000000000e+03	-2.943278878343251817e-02	2.793445206750905588e-02	nan	nan
1.371000000000000000e+03	-2.913333257063471099e-02	2.788877155793807044e-02	nan	nan
1.372000000000000000e+03	-2.901807386990310975e-02	2.764548781602697500e-02	nan	nan
1.373000000000000000e+03	-2.868896297219460448e-02	2.768924879023645577e-02	nan	nan
1.374000000000000000e+03	-2.856701502125807285e-02	2.773418802711353007e-02	nan	nan
1.375000000000000000e+03	-2.852086188244535789e-02	2.755911233802489993e-02	nan	nan
1.376000000000000000e+03	-2.798446874330485362e-02	2.757770171491270850e-02	nan	nan
1.377000000000000000e+03	-2.791529210628869093e-02	2.764702918480799534e-02	nan	nan
1.378000000000000000e+03	-2.807539926734083785e-02	2.741989376298729561e-02	nan	nan
1.379000000000000000e+03	-2.741722199801655685e-02	2.745931697786176823e-02	nan	nan
1.380000000000000000e+03	-2.762673312500579792e-02	2.762707401765212428e-02	nan	nan
1.381000000000000000e+03	-2.748953146515423912e-02	2.759280346361836847e-02	nan	nan
1.382000000000000000e+03	-2.723747210819481637e-02	2.758136379726025544e-02	nan	nan
1.383000000000000000e+03	-2.687314646883483607e-02	2.746688389332924835e-02	nan	nan
1.384000000000000000e+03	-2.689648349429667532e-02	2.753920540541127115e-02	nan	nan
1.385000000000000000e+03	-2.698782045022748988e-02	2.754355637251964389e-02	nan	nan
1.386000000000000000e+03	-2.632060813991627876e-02	2.746965649983829777e-02	nan	nan
1.387000000000000000e+03	-2.647324616266981748e-02	2.729958819668452594e-02	nan	nan
1.388000000000000000e+03	-2.607032630736543302e-02	2.732397411418292441e-02	nan	nan
1.389000000000000000e+03	-2.596332144525079211e-02	2.727134220551101496e-02	nan	nan
1.390000000000000000e+03	-2.587944134166839799e-02	2.731830067577008248e-02	nan	nan
1.391000000000000000e+03	-2.514583831671162242e-02	2.723518882701451982e-02	nan	nan
1.392000000000000000e+03	-2.561553565592135720e-02	2.710288094551772942e-02	nan	nan
1.393000000000000000e+03	-2.525413091070129526e-02	2.711721322590513947e-02	nan	nan
1.394000000000000000e+03	-2.540731223161287605e-02	2.695385690851144489e-02	nan	nan
1.395000000000000000e+03	-2.485356855501760082e-02	2.701457659439614536e-02	nan	nan
1.396000000000000000e+03	-2.470555697200336326e-02	2.710234391906918283e-02	nan	nan
1.397000000000000000e+03	-2.472526972717007526e-02	2.693176413608930689e-02	nan	nan
1.398000000000000000e+03	-2.458210296007819901e-02	2.683291969606807839e-02	nan	nan
1.399000000000000000e+03	-2.397223728746159660e-02	2.688126750994934352e-02	nan	nan
1.400000000000000000e+03	-2.398905905785049184e-02	2.677582534661811231e-02	nan	nan
1.401000000000000000e+03	-2.370386601129702633e-02	2.671512437463118006e-02	-2.640161620127656761e-02	2.816541514836932297e-02
1.402000000000000000e+03	-2.353010304198951963e-02	2.678618721464132504e-02	nan	nan
1.403000000000000000e+03	-2.358714839579349049e-02	2.668382506825248482e-02	nan	nan
1.404000000000000000e+03	-2.300491455065187263e-02	2.665379787350525415e-02	nan	nan
1.405000000000000000e+03	-2.237933917779974871e-02	2.656217095370287662e-02	nan	nan
1.406000000000000000e+03	-2.250198406933951595e-02	2.660794458661176753e-02	nan	nan
1.407000000000000000e+03	-2.222438228158733070e-02	2.650152235597428088e-02	nan	nan
1.408000000000000000e+03	-2.185053513597686597e-02	2.644967961739784490e-02	nan	nan
1.409000000000000000e+03	-2.205380084702223548e-02	2.642824046997703860e-02	nan	nan
1.410000000000000000e+03	-2.184452536904182146e-02	2.636259469113834408e-02	nan	nan
1.411000000000000000e+03	-2.107588490535823242e-02	2.633915978058785218e-02	nan	nan
1.412000000000000000e+03	-2.133800492843269600e-02	2.628762953530137253e-02	nan	nan
1.413000000000000000e+03	-2.088061659609868892e-02	2.613700844679950341e-02	nan	nan
1.414000000000000000e+03	-2.010589716170071636e-02	2.618549658767381147e-02	nan	nan
1.415000000000000000e+03	-2.034967268053297640e-02	2.619563537443677162e-02	nan	nan
1.416000000000000000e+03	-2.005799890252383741e-02	2.601910872388444804e-02	nan	nan
1.417000000000000000e+03	-1.949951902484428276e-02	2.593270110449961627e-02	nan	nan
1.418000000000000000e+03	-1.952637133331678806e-02	2.578889975537188711e-02	nan	nan
1.419000000000000000e+03	-1.947499542948206291e-02	2.585165480486555090e-02	nan	nan
