# Mr. Estimator v0.1.4
# ------------------------------------------------------------------------
# legendlabel: mydat Fit Exponential
# ------------------------------------------------------------------------
# description: mydat
# m = 0.9939981929202228
# tau = 664.4639338505722 [ms]
# fitrange: 1 <= k <= 5000 [4ms]
# function: $|A| e^{-k/\tau}$
# 	tau [ms]   = 664.4639338505722
# 	A          = 0.9795340892436178
# 
# ------------------------------------------------------------------------
# legendlabel: mydat Fit Exp+Offset
# ------------------------------------------------------------------------
# description: mydat
# m = 0.9946738350015476
# tau = 749.0076236623656 [ms]
# fitrange: 1 <= k <= 3000 [4ms]
# function: $|A| e^{-k/\tau} + O$
# 	tau [ms]   = 749.0076236623656
# 	A          = -0.9808506442087468
# 	O          = -0.03010357084595713
# 
# ------------------------------------------------------------------------
# Data
# ------------------------------------------------------------------------
# 1_steps[1ms]	2_coefficients	3_stderrs	4_mydat_coefficients	5_mydat_stderrs
2.056000000000000000e+03	nan	nan	6.184752783799223053e-02	1.222203091953842635e-02
2.060000000000000000e+03	nan	nan	6.114103553106552125e-02	1.244437245664318549e-02
2.064000000000000000e+03	nan	nan	6.116801319847962187e-02	1.229750745357841013e-02
2.068000000000000000e+03	nan	nan	6.079951453862560834e-02	1.253938839031778531e-02
2.072000000000000000e+03	nan	nan	6.070878330268540679e-02	1.281981967188633442e-02
2.076000000000000000e+03	nan	nan	6.076205216449694080e-02	1.276437947429777744e-02
2.080000000000000000e+03	nan	nan	6.023721105751954352e-02	1.290847554467797892e-02
2.084000000000000000e+03	nan	nan	5.980297716338654063e-02	1.303528738854994526e-02
2.088000000000000000e+03	nan	nan	5.939713760794747277e-02	1.301916596365586092e-02
2.092000000000000000e+03	nan	nan	5.945758150142906734e-02	1.318019364082968943e-02
2.096000000000000000e+03	nan	nan	5.920101848442727022e-02	1.325342442911302959e-02
2.100000000000000000e+03	nan	nan	5.871223636950306801e-02	1.341322319317831899e-02
2.104000000000000000e+03	nan	nan	5.885529230150423480e-02	1.328093107696330481e-02
2.108000000000000000e+03	nan	nan	5.789083831935828289e-02	1.352977754370294355e-02
2.112000000000000000e+03	nan	nan	5.771412597476740375e-02	1.367847459253917521e-02
2.116000000000000000e+03	nan	nan	5.731244317845070324e-02	1.349559496539759137e-02
2.120000000000000000e+03	nan	nan	5.667089529582938073e-02	1.366105497171482379e-02
2.124000000000000000e+03	nan	nan	5.621944914413343902e-02	1.366286137704478612e-02
2.128000000000000000e+03	nan	nan	5.650653169904755468e-02	1.380721911481349456e-02
2.132000000000000000e+03	nan	nan	5.584948085536278750e-02	1.393006114994407157e-02
2.136000000000000000e+03	nan	nan	5.538533919227932312e-02	1.394647899995918316e-02
2.140000000000000000e+03	nan	nan	5.488685416059021355e-02	1.406771854221384142e-02
2.144000000000000000e+03	nan	nan	5.463216467834256657e-02	1.413294876809267908e-02
2.148000000000000000e+03	nan	nan	5.414590387581511705e-02	1.425588423345812775e-02
2.152000000000000000e+03	nan	nan	5.372424917355685114e-02	1.427378694694268930e-02
2.156000000000000000e+03	nan	nan	5.326867778643618045e-02	1.431974411268274044e-02
2.160000000000000000e+03	nan	nan	5.303121142397478061e-02	1.441249446260446133e-02
2.164000000000000000e+03	nan	nan	5.220875377482799701e-02	1.450427596680756853e-02
2.168000000000000000e+03	nan	nan	5.207611616497063306e-02	1.460447783546911862e-02
2.172000000000000000e+03	nan	nan	5.111536277234896009e-02	1.458981975331141538e-02
2.176000000000000000e+03	nan	nan	5.114324898799273850e-02	1.450720431022734826e-02
2.180000000000000000e+03	nan	nan	5.034570359945959167e-02	1.472488525412149300e-02
2.184000000000000000e+03	nan	nan	4.964081498769497280e-02	1.487568633815437337e-02
2.188000000000000000e+03	nan	nan	4.879879718268582967e-02	1.507394269199263150e-02
2.192000000000000000e+03	nan	nan	4.855445708969144403e-02	1.524470576117914304e-02
2.196000000000000000e+03	nan	nan	4.784159075078102397e-02	1.540877052718117243e-02
2.200000000000000000e+03	nan	nan	4.725899562324369085e-02	1.559592340463164702e-02
2.204000000000000000e+03	nan	nan	4.689731074001988326e-02	1.559220641900021034e-02
2.208000000000000000e+03	nan	nan	4.652806348433403960e-02	1.581511568128956061e-02
2.212000000000000000e+03	nan	nan	4.596642399558056868e-02	1.590892349462705649e-02
2.216000000000000000e+03	nan	nan	4.553530267434841711e-02	1.607759735029918452e-02
2.220000000000000000e+03	nan	nan	4.461339440106630583e-02	1.624577603477099161e-02
2.224000000000000000e+03	nan	nan	4.409377419717054603e-02	1.636576666779548939e-02
2.228000000000000000e+03	nan	nan	4.409677257405705125e-02	1.662206724340659081e-02
2.232000000000000000e+03	nan	nan	4.349386063983080863e-02	1.696262359284537655e-02
2.236000000000000000e+03	nan	nan	4.278704885486856596e-02	1.692560470051153107e-02
2.240000000000000000e+03	nan	nan	4.245398870794579727e-02	1.721828428839228611e-02
2.244000000000000000e+03	nan	nan	4.175247480127976252e-02	1.737908869387413263e-02
2.248000000000000000e+03	nan	nan	4.121360245778522835e-02	1.768608530954669800e-02
2.252000000000000000e+03	nan	nan	4.056996486665823132e-02	1.795286801470598673e-02
2.256000000000000000e+03	nan	nan	4.011857987110849233e-02	1.804399452605660176e-02
2.260000000000000000e+03	nan	nan	3.978594834853546591e-02	1.825989329756623133e-02
2.264000000000000000e+03	nan	nan	3.966814552073736483e-02	1.854386626134249538e-02
2.268000000000000000e+03	nan	nan	3.906409515896883122e-02	1.881768902761206744e-02
2.272000000000000000e+03	nan	nan	3.866276617786110203e-02	1.897634611096274404e-02
2.276000000000000000e+03	nan	nan	3.815915882833677275e-02	1.927264709885189581e-02
2.280000000000000000e+03	nan	nan	3.804653230162748090e-02	1.925027542548976567e-02
2.284000000000000000e+03	nan	nan	3.720164981571773277e-02	1.947723643287548739e-02
2.288000000000000000e+03	nan	nan	3.660762065992508030e-02	1.952290240267783028e-02
2.292000000000000000e+03	nan	nan	3.695592895538363232e-02	1.981299178814708781e-02
2.296000000000000000e+03	nan	nan	3.621155977019438477e-02	2.005046040490235729e-02
2.300000000000000000e+03	nan	nan	3.598756999070838736e-02	2.011052569027054621e-02
2.304000000000000000e+03	nan	nan	3.553140054320751834e-02	2.025206124171015365e-02
2.308000000000000000e+03	nan	nan	3.502292086870392035e-02	2.028170600503107629e-02
2.312000000000000000e+03	nan	nan	3.454123313984334281e-02	2.038502689872697879e-02
2.316000000000000000e+03	nan	nan	3.425881460819078794e-02	2.068683896622507123e-02
2.320000000000000000e+03	nan	nan	3.428544315712174495e-02	2.081593064098799170e-02
2.324000000000000000e+03	nan	nan	3.387670622747655097e-02	2.087754589040626690e-02
2.328000000000000000e+03	nan	nan	3.334405960013402809e-02	2.101349519364930155e-02
2.332000000000000000e+03	nan	nan	3.301450461622042198e-02	2.125875450527297053e-02
2.336000000000000000e+03	nan	nan	3.288766369678740309e-02	2.134215055110534956e-02
2.340000000000000000e+03	nan	nan	3.240699075168666787e-02	2.144410116610273934e-02
2.344000000000000000e+03	nan	nan	3.153459338561678121e-02	2.158657348272792140e-02
2.348000000000000000e+03	nan	nan	3.139267733561926926e-02	2.173094346141060673e-02
2.352000000000000000e+03	nan	nan	3.107161426000851906e-02	2.176927535665518568e-02
2.356000000000000000e+03	nan	nan	3.085070109375131348e-02	2.203396248536063778e-02
2.360000000000000000e+03	nan	nan	3.060657007563038351e-02	2.214646118061980307e-02
2.364000000000000000e+03	nan	nan	3.011193382289551954e-02	2.230050428508482951e-02
2.368000000000000000e+03	nan	nan	2.973154970148157369e-02	2.243332348544068225e-02
2.372000000000000000e+03	nan	nan	2.960704373839067455e-02	2.256149451183017685e-02
2.376000000000000000e+03	nan	nan	2.923052931974170002e-02	2.276691365111903689e-02
2.380000000000000000e+03	nan	nan	2.861993115964905215e-02	2.284966128693210682e-02
2.384000000000000000e+03	nan	nan	2.800270809749947840e-02	2.298815713760212973e-02
2.388000000000000000e+03	nan	nan	2.804836990427735793e-02	2.311225606030704524e-02
2.392000000000000000e+03	nan	nan	2.734315964835935461e-02	2.302670273228323364e-02
2.396000000000000000e+03	nan	nan	2.729881958186077678e-02	2.313598407287007636e-02
2.400000000000000000e+03	nan	nan	2.671388549616621200e-02	2.322860559673258635e-02
2.404000000000000000e+03	nan	nan	2.649120873506806070e-02	2.346312748810169477e-02
2.408000000000000000e+03	nan	nan	2.634871908890622574e-02	2.348921020245050423e-02
2.412000000000000000e+03	nan	nan	2.595666232486875183e-02	2.380724118366759484e-02
2.416000000000000000e+03	nan	nan	2.592298791293899327e-02	2.385533059950044679e-02
2.420000000000000000e+03	nan	nan	2.538961592634323555e-02	2.396389180348001968e-02
2.424000000000000000e+03	nan	nan	2.498841654481192068e-02	2.407768347614356111e-02
2.428000000000000000e+03	nan	nan	2.475103708365814642e-02	2.428741156349748659e-02
2.432000000000000000e+03	nan	nan	2.468363501926760378e-02	2.452416352855295995e-02
2.436000000000000000e+03	nan	nan	2.435922984613929018e-02	2.458711453159710333e-02
2.440000000000000000e+03	nan	nan	2.409439902441785214e-02	2.464783731647426923e-02
2.444000000000000000e+03	nan	nan	2.366062714487683974e-02	2.496420679594140574e-02
2.448000000000000000e+03	nan	nan	2.372543133016876554e-02	2.516846371763762844e-02
2.452000000000000000e+03	nan	nan	2.352495318187680998e-02	2.517733443594652454e-02
2.456000000000000000e+03	nan	nan	2.359636699857271813e-02	2.533249727633512388e-02
2.460000000000000000e+03	nan	nan	2.289335164467566283e-02	2.566936285667413206e-02
2.464000000000000000e+03	nan	nan	2.238456228003566154e-02	2.574358981567766158e-02
2.468000000000000000e+03	nan	nan	2.242463930765845048e-02	2.585786091288489949e-02
2.472000000000000000e+03	nan	nan	2.188222864849445268e-02	2.595873810153239564e-02
2.476000000000000000e+03	nan	nan	2.143099307303961143e-02	2.613698292170383783e-02
2.480000000000000000e+03	nan	nan	2.119188539274813321e-02	2.631973766230176828e-02
2.484000000000000000e+03	nan	nan	2.114771915891197271e-02	2.637920511729057588e-02
2.488000000000000000e+03	nan	nan	2.037088664237860641e-02	2.648920590434922229e-02
2.492000000000000000e+03	nan	nan	2.062688160131069190e-02	2.660403504571325073e-02
2.496000000000000000e+03	nan	nan	2.002798075456319743e-02	2.652490240425436560e-02
2.500000000000000000e+03	nan	nan	1.990987168598696774e-02	2.658236183716470788e-02
2.504000000000000000e+03	nan	nan	1.927026195218968507e-02	2.683436222303585764e-02
2.508000000000000000e+03	nan	nan	1.946427581705306720e-02	2.684535081178808513e-02
2.512000000000000000e+03	nan	nan	1.931863688516006344e-02	2.689746920304940392e-02
2.516000000000000000e+03	nan	nan	1.882627929430407548e-02	2.699177893263619149e-02
2.520000000000000000e+03	nan	nan	1.908408132166929810e-02	2.712499950784339614e-02
2.524000000000000000e+03	nan	nan	1.862208184267701711e-02	2.722444850397420096e-02
2.528000000000000000e+03	nan	nan	1.839680301005728116e-02	2.721015914608953742e-02
2.532000000000000000e+03	nan	nan	1.836279542458380681e-02	2.736190935479733757e-02
2.536000000000000000e+03	nan	nan	1.786763125158374876e-02	2.740620166592355050e-02
2.540000000000000000e+03	nan	nan	1.754301845842471189e-02	2.761163498871277433e-02
2.544000000000000000e+03	nan	nan	1.720616502863230382e-02	2.777726350006691144e-02
2.548000000000000000e+03	nan	nan	1.720452004924861306e-02	2.773893540905619445e-02
2.552000000000000000e+03	nan	nan	1.744090561801721340e-02	2.795405385545970262e-02
2.556000000000000000e+03	nan	nan	1.705452334886400564e-02	2.804007985784298662e-02
2.560000000000000000e+03	nan	nan	1.685870218164155915e-02	2.806691265852801279e-02
2.564000000000000000e+03	nan	nan	1.646899307864239589e-02	2.810335428891824402e-02
2.568000000000000000e+03	nan	nan	1.606344795154449404e-02	2.827688704967589242e-02
2.572000000000000000e+03	nan	nan	1.616935528413616235e-02	2.823179017235418267e-02
2.576000000000000000e+03	nan	nan	1.578419361948909388e-02	2.822352018204229290e-02
2.580000000000000000e+03	nan	nan	1.538824720660373138e-02	2.827256632418850141e-02
2.584000000000000000e+03	nan	nan	1.529101399545639006e-02	2.816409513082615557e-02
2.588000000000000000e+03	nan	nan	1.497221652316536346e-02	2.834202408829936126e-02
2.592000000000000000e+03	nan	nan	1.482063601074327074e-02	2.834440883531669231e-02
2.596000000000000000e+03	nan	nan	1.461989154874684602e-02	2.831322812895712207e-02
2.600000000000000000e+03	nan	nan	1.397659602674701865e-02	2.820866352080513700e-02
2.604000000000000000e+03	nan	nan	1.413424967678444943e-02	2.840765056942992639e-02
2.608000000000000000e+03	nan	nan	1.388569386553446285e-02	2.831242293376514882e-02
2.612000000000000000e+03	nan	nan	1.364640210466234668e-02	2.842624416608291113e-02
2.616000000000000000e+03	nan	nan	1.326330522792299252e-02	2.836236921976076006e-02
2.620000000000000000e+03	nan	nan	1.333298611766335108e-02	2.845992672273436191e-02
2.624000000000000000e+03	nan	nan	1.308079952833348693e-02	2.837627268539381908e-02
2.628000000000000000e+03	nan	nan	1.263690092908708283e-02	2.830843981806485665e-02
2.632000000000000000e+03	nan	nan	1.296328315828406894e-02	2.838900878770890882e-02
2.636000000000000000e+03	nan	nan	1.212133784564182852e-02	2.840712018981986914e-02
2.640000000000000000e+03	nan	nan	1.226566174213633044e-02	2.842189170676405821e-02
2.644000000000000000e+03	nan	nan	1.162176963128534399e-02	2.836560773335670971e-02
2.648000000000000000e+03	nan	nan	1.132232159578086886e-02	2.837909382048408452e-02
2.652000000000000000e+03	nan	nan	1.158560372174367512e-02	2.831431645474465075e-02
2.656000000000000000e+03	nan	nan	1.167690286815509758e-02	2.838274203190951916e-02
2.660000000000000000e+03	nan	nan	1.153246490091334661e-02	2.843476216537415419e-02
2.664000000000000000e+03	nan	nan	1.122496511574333153e-02	2.845049448864422209e-02
2.668000000000000000e+03	nan	nan	1.120902678745396355e-02	2.828529730557015343e-02
2.672000000000000000e+03	nan	nan	1.107562316040300657e-02	2.817406084187984092e-02
2.676000000000000000e+03	nan	nan	1.093013428284054026e-02	2.816546896321235616e-02
2.680000000000000000e+03	nan	nan	1.104564614732534734e-02	2.819673213528813352e-02
2.684000000000000000e+03	nan	nan	1.101364681301162177e-02	2.807553653582305422e-02
2.688000000000000000e+03	nan	nan	1.101978972079415732e-02	2.807884750817173786e-02
2.692000000000000000e+03	nan	nan	1.125239874030081744e-02	2.800563470396193189e-02
2.696000000000000000e+03	nan	nan	1.074709803874585382e-02	2.797804987514318151e-02
2.700000000000000000e+03	nan	nan	1.094195804017983331e-02	2.790399203010884496e-02
2.704000000000000000e+03	nan	nan	1.089922334232541409e-02	2.793325286571444327e-02
2.708000000000000000e+03	nan	nan	1.127898439720961647e-02	2.800597660259746685e-02
2.712000000000000000e+03	nan	nan	1.082030526026266093e-02	2.785131593946538892e-02
2.716000000000000000e+03	nan	nan	1.052231104051121538e-02	2.801944470139280940e-02
2.720000000000000000e+03	nan	nan	1.082960411455042085e-02	2.790887862135543046e-02
2.724000000000000000e+03	nan	nan	1.048086381089569606e-02	2.781349614505804202e-02
2.728000000000000000e+03	nan	nan	1.062697370696701407e-02	2.797028332312706186e-02
2.732000000000000000e+03	nan	nan	1.045012740786588692e-02	2.800319468451809013e-02
2.736000000000000000e+03	nan	nan	1.036341620683384201e-02	2.784108940125364778e-02
2.740000000000000000e+03	nan	nan	1.000247144376530638e-02	2.780265857907906688e-02
2.744000000000000000e+03	nan	nan	9.601723442502272179e-03	2.784780160796660950e-02
2.748000000000000000e+03	nan	nan	9.541645469901008370e-03	2.786448562012258656e-02
2.752000000000000000e+03	nan	nan	9.683125595401497962e-03	2.785083932341918950e-02
2.756000000000000000e+03	nan	nan	9.415655284888840154e-03	2.781499007446442892e-02
2.760000000000000000e+03	nan	nan	9.198053525696614149e-03	2.770691368957589606e-02
2.764000000000000000e+03	nan	nan	9.127462980026300812e-03	2.767702333790927893e-02
2.768000000000000000e+03	nan	nan	8.984463467360096628e-03	2.775710834687851458e-02
2.772000000000000000e+03	nan	nan	8.603217800013265512e-03	2.762378911294452108e-02
2.776000000000000000e+03	nan	nan	8.201284078501630201e-03	2.768694432293588442e-02
2.780000000000000000e+03	nan	nan	7.743180075482930351e-03	2.756572433544229525e-02
2.784000000000000000e+03	nan	nan	7.719508046990527714e-03	2.770113666053514861e-02
2.788000000000000000e+03	nan	nan	7.934528587464786606e-03	2.759546789097701985e-02
2.792000000000000000e+03	nan	nan	7.185264844390003465e-03	2.764405288429428939e-02
2.796000000000000000e+03	nan	nan	6.791991136792083564e-03	2.744818944557310056e-02
2.800000000000000000e+03	nan	nan	6.751429800683317155e-03	2.752555222173808450e-02
2.804000000000000000e+03	nan	nan	6.947394085397387911e-03	2.767909871609648687e-02
2.808000000000000000e+03	nan	nan	6.368332933104482556e-03	2.772257080478701674e-02
2.812000000000000000e+03	nan	nan	6.239050347539301482e-03	2.766204696538048999e-02
2.816000000000000000e+03	nan	nan	5.903576762075838855e-03	2.764185412153053259e-02
2.820000000000000000e+03	nan	nan	5.703621076683161421e-03	2.769794954817633714e-02
2.824000000000000000e+03	nan	nan	5.335465170844523597e-03	2.749820393470674487e-02
2.828000000000000000e+03	nan	nan	5.542827108334149114e-03	2.776340874207906123e-02
2.832000000000000000e+03	nan	nan	4.956211834300029533e-03	2.776698145741192392e-02
2.836000000000000000e+03	nan	nan	4.358697437665340520e-03	2.765327363634534352e-02
2.840000000000000000e+03	nan	nan	3.922109997854313079e-03	2.780883559666005173e-02
2.844000000000000000e+03	nan	nan	4.057834073808973437e-03	2.778744214647713498e-02
2.848000000000000000e+03	nan	nan	3.554884361841518896e-03	2.791928422049775455e-02
2.852000000000000000e+03	nan	nan	3.009863130656877019e-03	2.791840073474665188e-02
2.856000000000000000e+03	nan	nan	3.049844524254170797e-03	2.782196218894912934e-02
2.860000000000000000e+03	nan	nan	2.810385302417847588e-03	2.794318958515089324e-02
2.864000000000000000e+03	nan	nan	2.635981161289174639e-03	2.780630584666412761e-02
2.868000000000000000e+03	nan	nan	2.399281407534485829e-03	2.780977395304280383e-02
2.872000000000000000e+03	nan	nan	1.618728095390684118e-03	2.782718100466336983e-02
2.876000000000000000e+03	nan	nan	1.650287345950107818e-03	2.774269634356692563e-02
2.880000000000000000e+03	nan	nan	1.076542899605696570e-03	2.789605683733312538e-02
2.884000000000000000e+03	nan	nan	8.442598966772075098e-04	2.781146793992494634e-02
2.888000000000000000e+03	nan	nan	3.264646814528301966e-04	2.768029537804442275e-02
2.892000000000000000e+03	nan	nan	3.787913032566120547e-04	2.768684081285424994e-02
2.896000000000000000e+03	nan	nan	-5.562847005812041491e-04	2.767847613571319115e-02
2.900000000000000000e+03	nan	nan	-8.902437470681687009e-04	2.762573134729810406e-02
2.904000000000000000e+03	nan	nan	-1.401870502110871917e-03	2.755014361039007098e-02
2.908000000000000000e+03	nan	nan	-1.933086470834818925e-03	2.755420188820202620e-02
2.912000000000000000e+03	nan	nan	-1.804926462737811710e-03	2.767917391946713920e-02
2.916000000000000000e+03	nan	nan	-2.199884515721257840e-03	2.750232355111927041e-02
2.920000000000000000e+03	nan	nan	-2.558273981239123172e-03	2.741750904002047268e-02
2.924000000000000000e+03	nan	nan	-3.172800875494734361e-03	2.736838447001117142e-02
2.928000000000000000e+03	nan	nan	-3.343775703681550748e-03	2.737686298063042589e-02
2.932000000000000000e+03	nan	nan	-3.681025014924417700e-03	2.745515295406524003e-02
